combined	chromosome	haplotype	region	subtelomeric	acrocentric	repeat	gene
7610	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
7611	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
7612	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
7613	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7614	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
7615	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7616	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7617	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7618	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7619	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7620	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7621	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
7622	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intergenic_specific
7623	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7624	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7625	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intergenic_specific
7626	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7627	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
7628	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	intergenic_specific
7629	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intergenic_specific
7630	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
7631	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intron_specific
7632	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7633	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
7634	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intron_specific
7635	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intron_specific
7636	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	scRNA_specific	intron_specific
7637	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intron_specific
7638	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	exon_specific
7639	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intergenic_specific
7640	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	intron_specific
7641	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intergenic_specific
7642	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	tRNA_specific	intron_specific
7643	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	exon_specific
7644	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
7645	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
7646	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intergenic_specific
7647	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Transposable_Element_multigroup1	intergenic_specific
7648	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	exon_specific
7649	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intron_specific
7650	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	tRNA_specific	exon_specific
7651	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	tRNA_specific	exon_specific
7652	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	intron_specific
7653	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	exon_specific
7654	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	scRNA_specific	intergenic_specific
7655	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	exon_specific
7656	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	tRNA_specific	intergenic_specific
7657	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intron_specific
7658	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Transposable_Element_multigroup1	intron_specific
7659	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7660	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	intergenic_specific
7661	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE-dependent_Retroposon_multigroup1	intron_specific
7662	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	rRNA_specific	exon_specific
7663	metacentric_multigroup1	hap1_specific_repetitive	arm_multigroup1	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7664	metacentric_multigroup1	hap1_specific_repetitive	inactive_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intergenic_specific
7665	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7666	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	intergenic_specific
7667	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	snRNA_specific	intergenic_specific
7668	chr16_specific	hap1_specific_repetitive	q_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Unknown_specific	intron_specific
7669	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	TAR1_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7670	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	TAR1_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7671	chr16_specific	hap1_specific_nonrepetitive	q_arm_specific	noncanonical_telomere_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7672	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	noncanonical_telomere_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7673	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7674	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7675	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7676	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7677	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7678	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intergenic_specific
7679	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7680	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
7681	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7682	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	TAR1_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7683	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
7684	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7685	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7686	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7687	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	ITS_specific	nonacrocentric_specific	nonrepeat_specific	intergenic_specific
7688	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
7689	chr17_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7690	chr17_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
7691	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
7692	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
7693	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7694	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
7695	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	exon_specific
7696	chr17_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
7697	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
7698	chr17_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
7699	chr17_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7700	chr17_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	intron_specific
7701	chr17_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
7702	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7703	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	nonrepeat_specific	exon_specific
7704	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
7705	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7706	chr17_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7707	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intron_specific
7708	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intron_specific
7709	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	DNA_specific	intergenic_specific
7710	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intron_specific
7711	chr17_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	intergenic_specific
7712	chr17_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intergenic_specific
7713	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	SINE_specific	exon_specific
7714	chr17_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intron_specific
7715	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intron_specific
7716	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	exon_specific
7717	chr17_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	LINE_specific	intron_specific
7718	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	RC_specific	intron_specific
7719	chr17_specific	hap1_specific_repetitive	ct_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	intron_specific
7720	chr17_specific	hap1_specific_repetitive	arm_multigroup1	nonsubtelomeric_specific	nonacrocentric_specific	Class_I_Retrotransposition_multigroup1	intron_specific
7721	chr17_specific	hap1_specific_nonrepetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	Retroposon_specific	intergenic_specific
7722	chr17_specific	hap1_specific_repetitive	p_arm_specific	nonsubtelomeric_specific	nonacrocentric_specific	LTR_specific	exon_specific
